DC_ID,Node1,Node2,EPANET,Diameter,Length,Roughness,Minorloss,Status,Material,Zone,DateMapped,Dia_Inch,Network,Inst_Date,ServiceSta,Remarks,Ext_Overha,Nodel1,Nodel2,Dia_DN,Dia Inch,FID,layer,path
34.2038500,,,N,150,34.204,0,0.1,OPEN,GI,MIL,2014,6.00,Transmission Main,N/A,In Service,N/A,No,,,,,,,
31.6367490,,,N,225,31.637,0,0.1,OPEN,GI,MIL,2014,9.00,Transmission Main,N/A,In Service,N/A,No,,,,,,,
29.7911049,,,N,150,29.791,0,0.1,OPEN,GI,MIL,2014,6.00,Transmission Main,N/A,In Service,N/A,No,,,,,,,
273.150650,,,Y,50,273.151,0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
252.508184,,,Y,50,252.508,0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
196.192565,,,Y,50,196.193,0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
257.897771,,,Y,50,257.898,0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
382.843814,,,Y,50,382.844,0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
179.843221,,,Y,100,179.843,0,0.1,OPEN,PVC,KREKAJ,2014,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
17.6683353,,,Y,100,17.668,0,0.1,OPEN,GI,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
1396.12041,,,Y,100,1395.283,0,0.1,OPEN,PVC,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
681.924910,,,Y,100,681.925,0,0.1,OPEN,GI,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
13.4107876,,,Y,400,13.411,0,0.1,OPEN,Steel,CBD,2014,16.00,Transmission Main,2014,In Service,LTAP Lines,No,,,,,,,
7.41485969,,,Y,400,7.415,0,0.1,OPEN,Steel,CBD,2014,16.00,Transmission Main,2014,In Service,LTAP Lines,No,,,,,,,
29.5514047,,,Y,50,29.551,0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,09.2014,In Service,N/A,No,,,,,,,
44.5142780,,,Y,50,44.514,0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,09.2014,In Service,N/A,No,,,,,,,
132.916204,,,Y,75,132.916,0,0.1,OPEN,GI,MIL,2014,3.00,Distribution Main,N/A,In Service,Low pressure,No,,,,,,,
171.463311,,,Y,100,171.463,0,0.1,OPEN,PVC,MIL,2014,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
115.236340,,,Y,40,115.236,0,0.1,OPEN,GI,MYT,2014,1.50,Distribution Main,N/A,In Service,N/A,No,,,,,,,
100.618568,,,Y,50,100.619,0,0.1,OPEN,GI,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
167.507968,,,Y,50,167.508,0,0.1,OPEN,GI,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
183.326281,,,Y,50,183.326,0,0.1,OPEN,PVC,CBD,2014,2.00,Distribution Main,2014,In Service,LTAP Extension lines,No,,,,,,,
98.7975400,,,Y,40,98.798,0,0.1,OPEN,PVC,CBD,2014,1.50,Distribution Main,2014,In Service,LTAP Extension lines,No,,,,,,,
3.60232169,,,Y,25,3.602,0,0.1,OPEN,PVC,CBD,2014,1.00,Service Line,08.2014,In Service,LTAP Extension lines,No,,,,,,,
14.8029839,,,Y,20,14.803,0,0.1,OPEN,PVC,CBD,2014,0.75,Service Line,N/A,In Service,LTAP Extension lines,No,,,,,,,
64.6697330,,,Y,40,64.670,0,0.1,OPEN,PVC,CBD,2014,1.50,Distribution Main,2014,In Service,LTAP Extension lines,No,,,,,,,
13.0247024,,,Y,25,13.025,0,0.1,OPEN,PVC,CBD,2014,1.00,Service Line,08.2014,In Service,LTAP Extension lines,No,,,,,,,
64.0018925,,,Y,20,64.002,0,0.1,OPEN,PVC,KREKAJ,2014,0.75,Service Line,08.2014,In Service,LTAP Extension lines,No,,,,,,,
18.3612056,,,Y,25,18.361,0,0.1,OPEN,PVC,CBD,2014,1.00,Service Line,08.2014,In Service,LTAP Extension lines,No,,,,,,,
36.6677181,,,Y,25,36.668,0,0.1,OPEN,PVC,CBD,2014,1.00,Service Line,08.2014,In Service,LTAP Extension lines,No,,,,,,,
23.5950271,,,Y,75,23.595,0,0.1,OPEN,PVC,KREKAJ,2014,3.00,Service Line,2014,In Service,LTAP Extension lines,No,,,,,,,
156.512325,,,Y,100,156.512,0,0.1,OPEN,PVC,KREKAJ,2014,4.00,Distribution Main,2014,In Service,LTAP Extension lines,No,,,,,,,
50.3791747,,,Y,50,50.379,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,,In Service,LTAP Extension lines,No,,,,,,,
69.8544779,,,Y,100,69.854,0,0.1,OPEN,Steel,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
185.560208,,,Y,50,185.560,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
156.454157,,,Y,50,156.454,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
103.180966,,,Y,50,103.181,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
6.66144718,,,Y,50,6.661,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
36.4324441,,,Y,50,36.432,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
70.8345679,,,Y,50,70.835,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
99.6626687,,,Y,50,99.663,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
29.1124305,,,Y,50,29.112,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
3.44548426,,,Y,50,3.445,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
6.29037189,,,Y,50,6.290,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
4.47283355,,,Y,50,4.473,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
18.1242620,,,Y,50,18.124,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
22.4663858,,,Y,50,22.466,0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,,,,,,,
173.157994,,,Y,50,173.158,0,0.1,OPEN,PVC,KREKAJ,07.2015,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
62.3731273,,,Y,50,62.373,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
34.0476410,,,Y,40,34.048,0,0.1,OPEN,PVC,KREKAJ,07.2015,1.50,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
2.06254098,,,Y,50,2.063,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
4.10395380,,,Y,50,4.104,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
65.4975142,,,Y,50,65.498,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
81.7091787,,,Y,50,81.709,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
10.1492452,,,Y,50,10.149,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
50.5555536,,,Y,50,50.556,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,,,,,,,
309.073592,,,Y,50,309.074,0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
131.812584,,,Y,150,131.813,0,0.1,OPEN,PVC,KREKAJ,2014,6.00,Distribution Main,06.2014,In Service,LTAP Extension lines,No,,,,,,,
58.9163090,,,Y,32,58.916,0,0.1,OPEN,PVC,KREKAJ,2014,1.25,Service Line,06.2014,In Service,N/A,No,,,,,,,
59.9264409,,,Y,25,59.926,0,0.1,OPEN,PVC,CBD,2014,1.00,Service Line,08.2014,In Service,LTAP Extension lines,No,,,,,,,
614.318073,,,Y,350,614.318,0,0.1,OPEN,Steel,CBD,2014,14.00,Transmission Main,2014,In Service,LTAP Lines,No,,,,,,,
550.918128,,,Y,350,550.918,0,0.1,OPEN,PVC,ME,2014,14.00,Distribution Main,2014,In Service,LTAP Lines,No,,,,,,,
253.089309,,,Y,100,253.089,0,0.1,OPEN,PVC,CBD,2014,4.00,Distribution Main,11.2014,In Service,New Extensions,No,,,,,,,
269.306232,,,Y,25,269.306,0,0.1,OPEN,PVC,KREKAJ,01.2015,1.00,Distribution Main,10.2014,In Service,New Extensions,No,,,,,,,
77.3510923,,,Y,150,77.351,0,0.1,OPEN,PVC,KREKAJ,01.2015,6.00,Distribution Main,10.2014,In Service,New Extensions,No,,,,,,,
431.648384,,,Y,100,431.648,0,0.1,OPEN,PVC,KREKAJ,01.2015,4.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
204.128640,,,Y,50,204.129,0,0.1,OPEN,PVC,KREKAJ,01.2015,2.00,Distribution Main,01.2015,In Service,New Extensions,No,,,,,,,
83.9473454,,,Y,50,83.947,0,0.1,OPEN,PVC,KREKAJ,01.2015,2.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
6.77115051,,,Y,50,6.771,0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,09.2014,In Service,New Extensions,No,,,,,,,
37.5346565,,,Y,75,37.535,0,0.1,OPEN,HDPE,CBD,20.06.2022,3.00,Distribution Main,2022,In Service,New Extensions,Ovh,,,,,,,
248.074107,,,Y,50,248.074,0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,09.2014,In Service,New Extensions,No,,,,,,,
476.825206,,,Y,100,476.825,0,0.1,OPEN,PVC,CBD,01.2015,4.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
111.622960,,,Y,50,111.623,0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
128.533513,,,Y,50,128.534,0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,08.2014,In Service,New Extensions,No,,,,,,,
336.154639,,,Y,100,336.155,0,0.1,OPEN,PVC,CBD,01.2015,4.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
125.114992,,,Y,100,125.115,0,0.1,OPEN,PVC,CBD,01.2015,4.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
101.414246,,,Y,50,101.414,0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
310.600822,,,Y,100,310.601,0,0.1,OPEN,PVC,CBD,01.2015,4.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
65.2397908,,,Y,75,65.240,0,0.1,OPEN,PVC,CBD,01.2015,3.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
192.954167,,,Y,50,192.954,0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
5.09289662,,,Y,50,5.093,0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
145.199995,,,Y,50,145.200,0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,12.2014,In Service,New Extensions,No,,,,,,,
43.0116942,,,Y,100,43.012,0,0.1,OPEN,PVC,MYT,02.2015,4.00,Distribution Main,02.2015,In Service,Network renewal,No,,,,,,,
681.585929,,,Y,100,681.586,0,0.1,OPEN,PVC,MIL,02.2015,4.00,Distribution Main,02.2015,In Service,Network renewal,No,,,,,,,
759.461292,,,Y,150,759.461,0,0.1,OPEN,PVC,MIL,2014,6.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
306.863927,,,Y,150,306.864,0,0.1,OPEN,PVC,MIL,2014,6.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
165.331562,,,Y,200,165.332,0,0.1,OPEN,PVC,MIL,2014,8.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
57.1397787,,,Y,200,57.140,0,0.1,OPEN,PVC,MIL,2014,8.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
16.7121163,,,Y,150,16.712,0,0.1,OPEN,PVC,MIL,2014,6.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
389.330305,,,Y,200,389.330,0,0.1,OPEN,PVC,MIL,2014,8.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
690.011262,,,Y,200,690.011,0,0.1,OPEN,PVC,MIL,2014,8.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
343.234141,,,Y,75,343.234,0,0.1,OPEN,PVC,MIL,02.2015,3.00,Distribution Main,02.2015,In Service,Laid by contractor,No,,,,,,,
100.629224,,,Y,75,100.629,0,0.1,OPEN,PVC,MIL,02.2015,3.00,Distribution Main,02.2015,In Service,Laid by contractor,No,,,,,,,
604.158984,,,Y,50,604.159,0,0.1,OPEN,PVC,CBD,08.2015,2.00,Distribution Main,08.2015,In Service,New extension,No,,,,,,,
454.920053,,,Y,225,454.920,0,0.1,OPEN,AC,CBD,05.2015,9.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
390.809708,,,Y,100,390.810,0,0.1,OPEN,GI,KREKAJ,03.2015,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
147.597968,,,Y,50,147.598,0,0.1,OPEN,PVC,KREKAJ,03.2015,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
168.035762,,,Y,100,168.036,0,0.1,OPEN,PVC,KREKAJ,03.2015,4.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
41.8208183,,,Y,50,41.821,0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
8.78929321,,,N,300,8.789,0,0.1,OPEN,GI,MIL,2014,12.00,Distribution Main,N/A,In Service,Supplies water for backwash.,No,,,,,,,
724.407570,,,Y,600,724.408,0,0.1,OPEN,Steel,MIL,2014,24.00,Transmission Main,N/A,In Service,Supplies water to Kibuye.,No,,,,,,,
18.1766122,,,Y,600,18.177,0,0.1,OPEN,Steel,CBD,2014,24.00,Distribution Main,N/A,In Service,N/A,No,,,,,,,
