DC_ID,Node1,Node2,EPANET,Diameter,Length,Roughness,Minorloss,Status,Material,Zone,DateMapped,Dia_Inch,Network,Inst_Date,ServiceSta,Remarks,Ext_Overha,Category,Sength
134.770014,,,Y,100,134.770,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,new off take from 8 inch line,No,Major,134.76
103.493546,,,Y,100,103.494,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,Off take from 8 inch line,No,Major,103.48
129.147630,,,Y,100,129.148,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,Off take from 8 inch line,No,Major,129.14
364.612298,,,Y,100,364.612,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,Off take from 8 inch line,No,Major,364.58
558.996931,,,Y,100,558.997,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,Off take from 8 inch line,No,Major,558.95
396.115518,,,Y,100,396.116,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,Off take to Catholic. Yet to be completed.,No,Major,396.08
89.0201977,,,Y,75,89.020,0.0,0.1,OPEN,PVC,MYT,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,89.01
101.672598,,,Y,75,101.673,0.0,0.1,OPEN,HDPE,MYT,21.12.2020,3.00,Distribution Main,2019,In Service,N/A,No,Major,101.66
5.74818653,,,Y,100,5.748,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,Off take from Corner Maji,No,Major,5.75
258.071207,,,Y,100,258.071,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Distribution Main,N/A,In Service,Off take from Callbox to Meta Meta Kiosk.,No,Major,258.05
14.3109998,,,Y,50,14.311,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,14.31
96.3541951,,,Y,100,96.354,0.0,0.1,OPEN,PVC,MYT,2014,4.00,Service line,N/A,In Service,N/A,No,Major,96.35
23.7878554,,,Y,50,23.788,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,N/A,In Service,Off take from Callbox to Meta Meta Kiosk.,No,Minor,23.79
432.209855,,,Y,75,432.210,0.0,0.1,OPEN,PVC,MYT,2014,3.00,Distribution Main,01.2012,In Service,Managed by DMM,No,Major,432.17
29.0070244,,,Y,50,29.007,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,01.2012,In Service,Managed by DMM,No,Minor,29.00
538.393728,,,Y,50,538.394,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,01.2012,In Service,Managed by DMM,No,Minor,538.35
407.388948,,,Y,40,407.959,0.0,0.1,OPEN,PVC,MYT,2014,1.50,Distribution Main,01.2012,In Service,Managed by DMM,No,Minor,407.92
344.377248,,,Y,40,344.377,0.0,0.1,OPEN,GI,MYT,2014,1.50,Distribution Main,01.2012,In Service,Managed by DMM,No,Minor,344.35
40.8923839,,,Y,40,40.892,0.0,0.1,OPEN,GI,MYT,2014,1.50,Distribution Main,01.2012,In Service,Managed by DMM,No,Minor,40.89
2.38437316,,,Y,200,2.384,0.0,0.1,OPEN,PVC,MYT,2014,8.00,Distribution Main,N/A,In Service,Off take of 8 inch towards Kona Lejo. Dead end at,No,Major,2.38
85.6464118,,,Y,200,85.646,0.0,0.1,OPEN,PVC,MYT,2014,8.00,Distribution Main,N/A,In Service,N/A,No,Major,85.64
4.54494730,,,Y,200,4.545,0.0,0.1,OPEN,PVC,MYT,2014,8.00,Distribution Main,N/A,In Service,N/A,No,Major,4.54
392.220434,,,Y,200,392.220,0.0,0.1,OPEN,PVC,MYT,2014,8.00,Distribution Main,N/A,In Service,From Kibuye,No,Major,392.19
7.78909126,,,Y,50,7.789,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,7.79
99.2711362,,,Y,25,99.271,0.0,0.1,OPEN,PVC,MYT,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,99.26
76.1486911,,,Y,50,76.149,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,76.14
87.9419237,,,Y,20,87.942,0.0,0.1,OPEN,PVC,MYT,2014,0.75,Service line,N/A,In Service,N/A,No,Minor,87.93
13.5056225,,,Y,25,13.506,0.0,0.1,OPEN,PVC,MYT,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,13.50
84.6829489,,,Y,25,84.683,0.0,0.1,OPEN,PVC,MYT,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,84.68
74.5757935,,,Y,25,74.576,0.0,0.1,OPEN,PVC,MYT,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,74.57
74.8505512,,,Y,25,74.851,0.0,0.1,OPEN,PVC,MYT,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,74.84
48.9139199,,,Y,25,48.914,0.0,0.1,OPEN,PVC,MYT,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,48.91
50.9786336,,,Y,25,50.979,0.0,0.1,OPEN,PVC,MYT,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,50.97
56.3347033,,,Y,25,56.335,0.0,0.1,OPEN,PVC,MYT,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,56.33
12.9430924,,,Y,20,12.943,0.0,0.1,OPEN,PVC,MYT,2014,0.75,Service line,N/A,In Service,N/A,No,Minor,12.94
10.8492663,,,Y,40,10.849,0.0,0.1,OPEN,PVC,ME,2014,1.50,Distribution Main,N/A,In Service,N/A,No,Minor,10.85
27.1983811,,,Y,25,27.198,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,27.20
24.8103943,,,Y,25,24.810,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,24.81
233.173429,,,Y,25,233.173,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,233.16
76.9953246,,,Y,25,76.995,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,76.99
56.2733394,,,Y,25,56.273,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,56.27
81.5779047,,,Y,25,81.578,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,81.57
52.7273491,,,Y,25,52.727,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,52.72
26.7757790,,,Y,25,26.776,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,26.77
156.726070,,,Y,25,156.726,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,156.71
91.9871646,,,Y,25,91.987,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,91.98
1.09891184,,,Y,50,1.099,0.0,0.1,OPEN,PVC,ME,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,1.10
2.02704360,,,Y,50,2.027,0.0,0.1,OPEN,PVC,ME,2014,2.00,Distribution Main,03.2014,In Service,N/A,No,Minor,2.03
232.553377,,,Y,75,232.553,0.0,0.1,OPEN,PVC,ME,2014,3.00,Distribution Main,04.2014,In Service,N/A,No,Major,232.54
111.875336,,,Y,40,111.875,0.0,0.1,OPEN,PVC,ME,2014,1.50,Distribution Main,N/A,In Service,N/A,No,Minor,111.87
53.3299594,,,Y,20,53.330,0.0,0.1,OPEN,PVC,ME,2014,0.75,Service line,N/A,In Service,N/A,No,Minor,53.33
26.2308869,,,Y,20,26.231,0.0,0.1,OPEN,PVC,ME,2014,0.75,Service line,N/A,In Service,N/A,No,Minor,26.23
76.0948095,,,Y,20,76.095,0.0,0.1,OPEN,PVC,ME,2014,0.75,Service line,N/A,In Service,N/A,No,Minor,76.09
575.687149,,,Y,40,575.687,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.50,Distribution Main,N/A,In Service,N/A,No,Minor,575.63
210.808714,,,Y,25,210.809,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,210.79
208.938899,,,Y,40,208.939,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.50,Distribution Main,N/A,In Service,N/A,No,Minor,208.92
390.001029,,,Y,25,390.001,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,389.96
264.962609,,,Y,50,264.963,0.0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,264.94
196.390665,,,Y,50,196.391,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,196.37
181.475515,,,Y,50,181.476,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,181.46
534.407492,,,Y,50,534.407,0.0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,534.36
180.135978,,,Y,50,180.136,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,180.12
119.742139,,,Y,75,119.742,0.0,0.1,OPEN,PVC,KREKAJ,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,119.73
124.802622,,,Y,75,124.803,0.0,0.1,OPEN,PVC,KREKAJ,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,124.79
189.539652,,,Y,75,189.540,0.0,0.1,OPEN,PVC,KREKAJ,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,189.52
1189.23267,,,Y,75,1181.073,0.0,0.1,OPEN,PVC,KREKAJ,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,1180.97
192.831983,,,Y,100,192.832,0.0,0.1,OPEN,PVC,KREKAJ,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,192.82
65.4541200,,,Y,150,65.454,0.0,0.1,OPEN,PVC,KREKAJ,2014,6.00,Distribution Main,N/A,In Service,N/A,No,Major,65.45
238.049821,,,Y,20,238.050,0.0,0.1,OPEN,PVC,MYT,2014,0.75,Service line,N/A,In Service,N/A,No,Minor,238.03
495.082983,,,Y,40,495.083,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.50,Distribution Main,N/A,In Service,N/A,No,Minor,495.04
172.915800,,,Y,40,172.916,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.50,Distribution Main,N/A,In Service,N/A,No,Minor,172.90
83.3847387,,,Y,32,83.385,0.0,0.1,OPEN,PVC,MYT,2014,1.25,Service line,N/A,In Service,N/A,No,Minor,83.38
405.074509,,,Y,32,405.075,0.0,0.1,OPEN,PVC,MYT,2014,1.25,Distribution Main,N/A,In Service,N/A,No,Minor,405.04
201.793055,,,Y,32,201.793,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.25,Service line,N/A,In Service,N/A,No,Minor,201.78
89.9698946,,,Y,32,89.970,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.25,Service line,N/A,In Service,N/A,No,Minor,89.96
368.362862,,,Y,75,368.363,0.0,0.1,OPEN,GI,ME,2014,3.00,Distribution Main,N/A,In Service,To be replaced by PVC,No,Major,368.33
303.613138,,,Y,75,303.613,0.0,0.1,OPEN,GI,ME,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,303.59
159.586765,,,Y,75,159.587,0.0,0.1,OPEN,GI,ME,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,159.57
233.884689,,,Y,75,233.885,0.0,0.1,OPEN,GI,ME,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,233.87
606.482655,,,Y,100,606.483,0.0,0.1,OPEN,PVC,ME,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,606.44
29.4440517,,,Y,100,29.444,0.0,0.1,OPEN,GI,ME,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,29.44
30.6153528,,,Y,100,30.615,0.0,0.1,OPEN,GI,ME,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,30.61
302.146135,,,Y,100,302.146,0.0,0.1,OPEN,PVC,ME,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,302.12
135.672988,,,Y,100,135.673,0.0,0.1,OPEN,PVC,MIL,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,135.66
16.3025223,,,Y,75,16.303,0.0,0.1,OPEN,AC,MIL,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,16.30
100.516316,,,Y,75,100.516,0.0,0.1,OPEN,GI,MIL,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,100.51
684.348178,,,Y,75,684.348,0.0,0.1,OPEN,GI,MIL,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,684.30
97.9014237,,,Y,100,97.901,0.0,0.1,OPEN,PVC,MIL,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,97.89
682.543206,,,Y,75,682.543,0.0,0.1,OPEN,GI,MIL,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,682.49
681.468908,,,Y,75,681.469,0.0,0.1,OPEN,GI,MIL,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,681.42
251.347013,,,Y,75,251.347,0.0,0.1,OPEN,GI,ME,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,251.33
58.8944231,,,Y,100,58.894,0.0,0.1,OPEN,PVC,MIL,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,58.89
1.68601936,,,Y,25,1.686,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,N/A,In Service,N/A,No,Minor,1.69
188.867533,,,Y,150,188.868,0.0,0.1,OPEN,PVC,ME,2014,6.00,Distribution Main,N/A,In Service,N/A,No,Major,188.85
360.053911,,,Y,75,360.054,0.0,0.1,OPEN,GI,ME,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,360.03
82.5362008,,,Y,50,82.536,0.0,0.1,OPEN,PVC,ME,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,82.53
214.613108,,,Y,50,214.613,0.0,0.1,OPEN,GI,ME,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,214.60
338.980596,,,Y,100,338.981,0.0,0.1,OPEN,PVC,ME,2014,,Distribution Main,N/A,In Service,LTAP Lines,No,Major,338.95
46.2580733,,,Y,75,46.258,0.0,0.1,OPEN,AC,ME,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,46.25
417.757446,,,Y,75,432.271,0.0,0.1,OPEN,PVC,ME,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,432.24
437.921808,,,Y,50,251.745,0.0,0.1,OPEN,PVC,ME,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,251.72
574.539867,,,Y,100,574.540,0.0,0.1,OPEN,PVC,ME,2014,4.00,Distribution Main,N/A,In Service,LTAP Lines,No,Major,574.49
217.713637,,,Y,100,217.714,0.0,0.1,OPEN,PVC,ME,2014,4.00,Distribution Main,N/A,In Service,LTAP Lines,No,Major,217.70
728.712729,,,Y,100,728.713,0.0,0.1,OPEN,PVC,ME,2014,,Distribution Main,N/A,In Service,LTAP Lines,No,Major,728.65
31.3831616,,,Y,50,31.383,0.0,0.1,OPEN,PVC,ME,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,31.38
11.2876124,,,Y,20,11.288,0.0,0.1,OPEN,PVC,ME,2014,0.75,Service line,05.2014,In Service,N/A,No,Minor,11.29
59.1935264,,,Y,20,59.194,0.0,0.1,OPEN,PVC,ME,2014,0.75,Service line,05.2014,In Service,N/A,No,Minor,59.19
12.9817485,,,Y,20,12.982,0.0,0.1,OPEN,PVC,ME,2014,0.75,Service line,05.2014,In Service,N/A,No,Minor,12.98
24.9009854,,,Y,40,24.901,0.0,0.1,OPEN,PVC,MYT,2014,1.50,Distribution Main,05.2014,In Service,Supplies 'spaghettis',No,Minor,24.90
2.02810454,,,Y,20,2.028,0.0,0.1,OPEN,PVC,ME,2014,0.75,Service line,05.2014,In Service,N/A,No,Minor,2.03
1.75088322,,,Y,25,1.751,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,05.2014,In Service,N/A,No,Minor,1.75
32.6893665,,,Y,25,32.689,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,05.2014,In Service,N/A,No,Minor,32.69
18.7392143,,,Y,25,18.739,0.0,0.1,OPEN,PVC,ME,2014,1.00,Service line,05.2014,In Service,N/A,No,Minor,18.74
27.8762251,,,Y,20,27.876,0.0,0.1,OPEN,PVC,ME,2014,0.75,Service line,N/A,Out of service,N/A,No,Minor,27.87
240.687133,,,Y,75,240.687,0.0,0.1,OPEN,GI,CBD,2014,3.00,Distribution Main,N/A,In Service,N/A,No,Major,240.67
241.655955,,,Y,150,241.656,0.0,0.1,OPEN,AC,CBD,2014,6.00,Distribution Main,N/A,In Service,N/A,No,Major,241.64
241.275477,,,Y,75,241.275,0.0,0.1,OPEN,PVC,MIL,2014,3.00,Distribution Main,09.2014,In Service,N/A,No,Major,241.26
65.3933002,,,Y,75,65.393,0.0,0.1,OPEN,GI,MYT,2014,3.00,Service line,N/A,In Service,N/A,No,Major,65.39
447.945079,,,Y,250,447.945,0.0,0.1,OPEN,Steel,CBD,2014,10.00,Distribution Main,2014,In Service,LTAP Lines,No,Major,447.92
36.5481709,,,N,225,36.548,0.0,0.1,OPEN,GI,MIL,2014,9.00,Transmission Main,N/A,In Service,N/A,No,Major,36.55
34.2038500,,,N,150,34.204,0.0,0.1,OPEN,GI,MIL,2014,6.00,Transmission Main,N/A,In Service,N/A,No,Major,34.20
31.6367490,,,N,225,31.637,0.0,0.1,OPEN,GI,MIL,2014,9.00,Transmission Main,N/A,In Service,N/A,No,Major,31.63
29.7911049,,,N,150,29.791,0.0,0.1,OPEN,GI,MIL,2014,6.00,Transmission Main,N/A,In Service,N/A,No,Major,29.79
273.150650,,,Y,50,273.151,0.0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,273.13
252.508184,,,Y,50,252.508,0.0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,252.49
196.192565,,,Y,50,196.193,0.0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,196.18
257.897771,,,Y,50,257.898,0.0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,257.88
382.843814,,,Y,50,382.844,0.0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,382.82
17.6683353,,,Y,100,17.668,0.0,0.1,OPEN,GI,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,17.67
1396.12041,,,Y,100,866.958,0.0,0.1,OPEN,PVC,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,866.90
681.924910,,,Y,100,303.858,0.0,0.1,OPEN,GI,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,303.84
13.4107876,,,Y,400,13.411,0.0,0.1,OPEN,Steel,CBD,2014,16.00,Transmission Main,2014,In Service,LTAP Lines,No,Major,13.41
7.41485969,,,Y,400,7.415,0.0,0.1,OPEN,Steel,CBD,2014,16.00,Transmission Main,2014,In Service,LTAP Lines,No,Major,7.41
29.5514047,,,Y,50,29.551,0.0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,09.2014,In Service,N/A,No,Minor,29.55
44.5142780,,,Y,50,44.514,0.0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,09.2014,In Service,N/A,No,Minor,44.51
132.916204,,,Y,75,132.916,0.0,0.1,OPEN,GI,MIL,2014,3.00,Distribution Main,N/A,In Service,Low pressure,No,Major,132.91
171.463311,,,Y,100,171.463,0.0,0.1,OPEN,PVC,MIL,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,171.45
115.236340,,,Y,40,115.236,0.0,0.1,OPEN,GI,MYT,2014,1.50,Distribution Main,N/A,In Service,N/A,No,Minor,115.23
100.618568,,,Y,50,100.619,0.0,0.1,OPEN,GI,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,100.61
167.507968,,,Y,50,167.508,0.0,0.1,OPEN,GI,MYT,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,167.49
183.326281,,,Y,50,183.326,0.0,0.1,OPEN,PVC,CBD,2014,2.00,Distribution Main,2014,In Service,LTAP Extension lines,No,Minor,183.31
98.7975400,,,Y,40,98.793,0.0,0.1,OPEN,PVC,CBD,2014,,Distribution Main,2014,In Service,LTAP Extension lines,No,Minor,98.79
3.60232169,,,Y,25,3.602,0.0,0.1,OPEN,PVC,CBD,2014,1.00,Service line,08.2014,In Service,LTAP Extension lines,No,Minor,3.60
14.8029839,,,Y,20,14.803,0.0,0.1,OPEN,PVC,CBD,2014,0.75,Service line,N/A,In Service,LTAP Extension lines,No,Minor,14.80
64.6697330,,,Y,40,64.670,0.0,0.1,OPEN,PVC,CBD,2014,1.50,Distribution Main,2014,In Service,LTAP Extension lines,No,Minor,64.67
13.0247024,,,Y,25,13.025,0.0,0.1,OPEN,PVC,CBD,2014,1.00,Service line,08.2014,In Service,LTAP Extension lines,No,Minor,13.02
64.0018925,,,Y,20,64.002,0.0,0.1,OPEN,PVC,KREKAJ,2014,0.75,Service line,08.2014,In Service,LTAP Extension lines,No,Minor,64.00
18.3612056,,,Y,25,18.361,0.0,0.1,OPEN,PVC,CBD,2014,1.00,Service line,08.2014,In Service,LTAP Extension lines,No,Minor,18.36
36.6677181,,,Y,25,36.668,0.0,0.1,OPEN,PVC,CBD,2014,1.00,Service line,08.2014,In Service,LTAP Extension lines,No,Minor,36.66
23.5950271,,,Y,75,23.595,0.0,0.1,OPEN,PVC,KREKAJ,2014,3.00,Service line,2014,In Service,LTAP Extension lines,No,Major,23.59
156.512325,,,Y,100,156.512,0.0,0.1,OPEN,PVC,KREKAJ,2014,4.00,Distribution Main,2014,In Service,LTAP Extension lines,No,Major,156.50
50.3791747,,,Y,50,50.379,0.0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,,In Service,LTAP Extension lines,No,Minor,50.38
69.8544779,,,Y,100,69.854,0.0,0.1,OPEN,Steel,CBD,2014,4.00,Distribution Main,N/A,In Service,N/A,No,Major,69.85
185.560208,,,Y,50,185.560,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,185.54
156.454157,,,Y,50,156.454,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,156.44
103.180966,,,Y,50,103.181,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,103.17
6.66144718,,,Y,50,6.661,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,6.66
36.4324441,,,Y,50,36.432,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,36.43
70.8345679,,,Y,50,70.835,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,70.83
99.6626687,,,Y,50,99.663,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,99.65
29.1124305,,,Y,50,29.112,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,29.11
3.44548426,,,Y,50,3.445,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,3.45
6.29037189,,,Y,50,6.290,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,6.29
4.47283355,,,Y,50,4.473,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,4.47
18.1242620,,,Y,50,18.124,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,18.12
22.4663858,,,Y,50,22.466,0.0,0.1,OPEN,PVC,MYT,2014,2.00,Distribution Main,2014,In Service,N/A,No,Minor,22.46
173.157994,,,Y,50,173.158,0.0,0.1,OPEN,PVC,KREKAJ,07.2015,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,Minor,173.14
62.3731273,,,Y,50,62.373,0.0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,Minor,62.37
34.0476410,,,Y,40,34.048,0.0,0.1,OPEN,PVC,KREKAJ,07.2015,1.50,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,Minor,34.05
2.06254098,,,Y,50,2.063,0.0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,Minor,2.06
4.10395380,,,Y,50,4.104,0.0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,Minor,4.10
65.4975142,,,Y,50,65.498,0.0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,Minor,65.49
50.5555536,,,Y,50,50.556,0.0,0.1,OPEN,PVC,KREKAJ,2014,2.00,Distribution Main,2014,In Service,Pamoja Trust Funded -DMM,No,Minor,50.55
309.073592,,,Y,50,309.074,0.0,0.1,OPEN,PVC,MIL,2014,2.00,Distribution Main,N/A,In Service,N/A,No,Minor,309.05
131.812584,,,Y,150,131.813,0.0,0.1,OPEN,PVC,KREKAJ,2014,6.00,Distribution Main,06.2014,In Service,LTAP Extension lines,No,Major,131.80
58.9163090,,,Y,32,58.916,0.0,0.1,OPEN,PVC,KREKAJ,2014,1.25,Service line,06.2014,In Service,N/A,No,Minor,58.91
59.9264409,,,Y,25,59.926,0.0,0.1,OPEN,PVC,CBD,2014,1.00,Service line,08.2014,In Service,LTAP Extension lines,No,Minor,59.92
614.318073,,,Y,350,614.318,0.0,0.1,OPEN,Steel,CBD,2014,14.00,Transmission Main,2014,In Service,LTAP Lines,No,Major,614.27
550.918128,,,Y,350,550.918,0.0,0.1,OPEN,PVC,ME,2014,14.00,Distribution Main,2014,In Service,LTAP Lines,No,Major,550.87
253.089309,,,Y,100,253.089,0.0,0.1,OPEN,PVC,CBD,2014,4.00,Distribution Main,11.2014,In Service,New Extensions,No,Major,253.08
269.306232,,,Y,25,269.306,0.0,0.1,OPEN,PVC,KREKAJ,01.2015,1.00,Distribution Main,10.2014,In Service,New Extensions,No,Minor,269.28
77.3510923,,,Y,150,77.111,0.0,0.1,OPEN,PVC,KREKAJ,01.2015,6.00,Distribution Main,10.2014,In Service,New Extensions,No,Major,77.10
431.648384,,,Y,100,440.654,0.0,0.1,OPEN,PVC,KREKAJ,01.2015,4.00,Distribution Main,12.2014,In Service,New Extensions,No,Major,440.62
204.128640,,,Y,50,204.129,0.0,0.1,OPEN,PVC,KREKAJ,01.2015,2.00,Distribution Main,01.2015,In Service,New Extensions,No,Minor,204.11
83.9473454,,,Y,50,83.947,0.0,0.1,OPEN,PVC,KREKAJ,01.2015,2.00,Distribution Main,12.2014,In Service,New Extensions,No,Minor,83.94
6.77115051,,,Y,50,6.771,0.0,0.1,OPEN,PVC,CBD,01.2015,2.00,Distribution Main,09.2014,In Service,New Extensions,No,Minor,6.77
